hotkey,competition_id,task_id,task_name,is_screener,task_pass_wo,task_pass_w,baseline_tokens,task_tokens_w,task_platform_score,run_count,attempt_no,run_id,run_pass_w,run_tokens_w,run_score,time_taken_seconds,agent_steps
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,266,Will be available after uploads finish,False,False,False,2565539,687762.8,-0.6977029464061668,5,3,51399,False,475341,-0.6768921056564614,438.7152,19
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,266,Will be available after uploads finish,False,False,False,2565539,687762.8,-0.6977029464061668,5,4,51400,False,665059,-0.6970427046954515,403.4212,25
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,266,Will be available after uploads finish,False,False,False,2565539,687762.8,-0.6977029464061668,5,5,51401,False,1019893,-0.7283588121786349,579.0295,34
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,217,Will be available after uploads finish,False,True,True,1126760,458807.2,1.4684368328197466,5,1,38336,True,546254,1.317888257052564,518.5376,31
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,217,Will be available after uploads finish,False,True,True,1126760,458807.2,1.4684368328197466,5,2,38337,True,300302,1.6170359740844062,428.1125,21
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,217,Will be available after uploads finish,False,True,True,1126760,458807.2,1.4684368328197466,5,3,38338,True,207050,1.7864086703274373,387.2061,15
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,217,Will be available after uploads finish,False,True,True,1126760,458807.2,1.4684368328197466,5,4,38339,True,898121,1.0692778900211208,570.0489,38
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,217,Will be available after uploads finish,False,True,True,1126760,458807.2,1.4684368328197466,5,5,38340,True,342309,1.5515733726132042,456.4344,23
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,218,Will be available after uploads finish,False,False,True,1584982,509864.8,3.071521163324192,5,1,38341,True,200299,4.311197833048049,444.4305,13
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,218,Will be available after uploads finish,False,False,True,1584982,509864.8,3.071521163324192,5,2,38342,True,497811,3.941876748113269,626.6935,23
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,218,Will be available after uploads finish,False,False,True,1584982,509864.8,3.071521163324192,5,3,38343,True,433957,4.010514266146442,504.3284,25
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,218,Will be available after uploads finish,False,False,True,1584982,509864.8,3.071521163324192,5,4,38344,False,813307,-0.7512243157330012,550.4763,27
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,218,Will be available after uploads finish,False,False,True,1584982,509864.8,3.071521163324192,5,5,38345,True,603950,3.8452412850462023,550.6927,29
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,219,Will be available after uploads finish,False,True,True,1229179,957390.8,1.1364299892209833,5,1,38346,True,646360,1.3066631456140823,512.9321,31
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,219,Will be available after uploads finish,False,True,True,1229179,957390.8,1.1364299892209833,5,2,38347,True,1292750,0.9600779520279404,576.6829,30
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,219,Will be available after uploads finish,False,True,True,1229179,957390.8,1.1364299892209833,5,3,38348,True,1385316,0.9254996819451392,648.9368,49
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,219,Will be available after uploads finish,False,True,True,1229179,957390.8,1.1364299892209833,5,4,38349,True,732186,1.2443241676438825,539.2309,29
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,219,Will be available after uploads finish,False,True,True,1229179,957390.8,1.1364299892209833,5,5,38350,True,730342,1.245584998873871,510.8919,32
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,220,Will be available after uploads finish,False,True,True,2228314,410759,0.6689677194905912,5,1,38351,True,297079,1.9383801371057103,456.9967,11
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,220,Will be available after uploads finish,False,True,True,2228314,410759,0.6689677194905912,5,2,38352,True,752387,1.526913904233058,635.2551,27
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,220,Will be available after uploads finish,False,True,True,2228314,410759,0.6689677194905912,5,3,38353,True,351090,1.9017227181023657,468.2561,14
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,220,Will be available after uploads finish,False,True,True,2228314,410759,0.6689677194905912,5,4,38354,False,423744,-4,470.5882,18
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,220,Will be available after uploads finish,False,True,True,2228314,410759,0.6689677194905912,5,5,38355,True,229495,1.977821838011821,426.5983,10
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,221,Will be available after uploads finish,False,True,True,885390,101980.8,1.9445595745653772,5,1,38356,True,201213,1.7284503902047312,468.05,15
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,221,Will be available after uploads finish,False,True,True,885390,101980.8,1.9445595745653772,5,2,38357,True,89552,1.9979913472014001,448.6704,8
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,221,Will be available after uploads finish,False,True,True,885390,101980.8,1.9445595745653772,5,3,38358,True,40369,2,393.6168,4
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,221,Will be available after uploads finish,False,True,True,885390,101980.8,1.9445595745653772,5,4,38359,True,89485,1.9980661920693634,398.4992,8
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,221,Will be available after uploads finish,False,True,True,885390,101980.8,1.9445595745653772,5,5,38360,True,89285,1.9982899433513919,436.6356,8
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,222,Will be available after uploads finish,False,True,True,884630,478991.6,1.3271914115078869,5,1,38361,True,738838,1.0772023665771,582.2496,30
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,222,Will be available after uploads finish,False,True,True,884630,478991.6,1.3271914115078869,5,2,38362,True,364939,1.4298765992937323,499.6516,18
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,222,Will be available after uploads finish,False,True,True,884630,478991.6,1.3271914115078869,5,3,38363,True,592449,1.18760931078023,571.6574,26
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,222,Will be available after uploads finish,False,True,True,884630,478991.6,1.3271914115078869,5,4,38364,True,443765,1.3320941359402036,499.2578,22
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,222,Will be available after uploads finish,False,True,True,884630,478991.6,1.3271914115078869,5,5,38365,True,254967,1.6091746449481683,463.5315,14
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,223,Will be available after uploads finish,False,True,True,1133375,289481.6,1.6400253644612672,5,1,38366,True,437566,1.410216586018414,489.4953,21
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,223,Will be available after uploads finish,False,True,True,1133375,289481.6,1.6400253644612672,5,2,38367,True,477974,1.3660521929464564,510.5079,28
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,223,Will be available after uploads finish,False,True,True,1133375,289481.6,1.6400253644612672,5,3,38368,True,214748,1.7374247382042345,460.9614,14
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,223,Will be available after uploads finish,False,True,True,1133375,289481.6,1.6400253644612672,5,4,38369,True,119307,1.9190599731172946,405.0242,8
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,223,Will be available after uploads finish,False,True,True,1133375,289481.6,1.6400253644612672,5,5,38370,True,197813,1.767373332019936,431.3885,13
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,224,Will be available after uploads finish,False,True,True,1827000,755927.6,1.415760306312451,5,1,38371,True,513739,1.5681249316061938,509.4729,26
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,224,Will be available after uploads finish,False,True,True,1827000,755927.6,1.415760306312451,5,2,38372,True,573523,1.5130835886076943,458.1798,28
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,224,Will be available after uploads finish,False,True,True,1827000,755927.6,1.415760306312451,5,3,38373,True,439124,1.6465916921369517,387.0563,22
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,224,Will be available after uploads finish,False,True,True,1827000,755927.6,1.415760306312451,5,4,38374,True,1133517,1.1724423749859174,570.0775,35
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,224,Will be available after uploads finish,False,True,True,1827000,755927.6,1.415760306312451,5,5,38375,True,1119735,1.178558944225499,614.9242,32
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,225,Will be available after uploads finish,False,True,True,432782,158056,1.5944397331135018,5,1,38376,False,72918,-2.3453820537662837,378.3531,7
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,225,Will be available after uploads finish,False,True,True,432782,158056,1.5944397331135018,5,2,38377,True,174539,2.582214040807927,422.1536,15
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,225,Will be available after uploads finish,False,True,True,432782,158056,1.5944397331135018,5,3,38378,True,137393,2.7018654308205483,408.2906,12
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,225,Will be available after uploads finish,False,True,True,432782,158056,1.5944397331135018,5,4,38379,True,163849,2.6138155110029087,427.818,15
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,225,Will be available after uploads finish,False,True,True,432782,158056,1.5944397331135018,5,5,38380,True,241581,2.419685736702409,471.866,16
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,226,Will be available after uploads finish,False,True,True,439968,146830.2,1.665840914519562,5,1,38381,True,414059,1.0217868023277055,533.8072,29
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,226,Will be available after uploads finish,False,True,True,439968,146830.2,1.665840914519562,5,2,38382,True,126081,1.6163287614269712,443.9435,11
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,226,Will be available after uploads finish,False,True,True,439968,146830.2,1.665840914519562,5,3,38383,True,79201,1.8487965777004214,421.2994,8
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,226,Will be available after uploads finish,False,True,True,439968,146830.2,1.665840914519562,5,4,38384,True,34572,2,406.7846,4
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,226,Will be available after uploads finish,False,True,True,439968,146830.2,1.665840914519562,5,5,38385,True,80238,1.842292431142712,415.8141,9
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,227,Will be available after uploads finish,False,False,True,917488,1691442.2,3.0445301146575927,5,1,38386,True,2260461,2.889331271679575,802.3767,55
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,227,Will be available after uploads finish,False,False,True,917488,1691442.2,3.0445301146575927,5,2,38387,True,1436116,3.1152273160016826,698.3001,57
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,227,Will be available after uploads finish,False,False,True,917488,1691442.2,3.0445301146575927,5,3,38388,True,1239321,3.188916615158206,617.2839,40
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,227,Will be available after uploads finish,False,False,True,917488,1691442.2,3.0445301146575927,5,4,38389,True,1884133,2.9794645555844173,748.5732,50
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,227,Will be available after uploads finish,False,False,True,917488,1691442.2,3.0445301146575927,5,5,38390,True,1637180,3.049710814864084,694.7824,42
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,228,Will be available after uploads finish,True,True,True,574499,372805.6,1.2798298859525254,5,1,38311,True,168404,1.5463167008241088,289.5532,9
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,228,Will be available after uploads finish,True,True,True,574499,372805.6,1.2798298859525254,5,2,38312,True,900349,0.7081083951038752,592.7215,38
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,228,Will be available after uploads finish,True,True,True,574499,372805.6,1.2798298859525254,5,3,38313,True,95857,1.7763894230296362,317.1565,6
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,228,Will be available after uploads finish,True,True,True,574499,372805.6,1.2798298859525254,5,4,38314,True,310157,1.2409603176273534,382.9031,16
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,228,Will be available after uploads finish,True,True,True,574499,372805.6,1.2798298859525254,5,5,38315,True,389261,1.1273745931776527,395.3339,20
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,229,Will be available after uploads finish,False,False,False,1021877,795040.8,-0.0034312328644266073,5,1,38391,False,819395,-0.011118078923275775,589.3833,26
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,229,Will be available after uploads finish,False,False,False,1021877,795040.8,-0.0034312328644266073,5,2,38392,False,1148266,-0.04486227835210675,674.8114,31
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,229,Will be available after uploads finish,False,False,False,1021877,795040.8,-0.0034312328644266073,5,3,38393,False,763979,-0.004115482804223072,580.61,28
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,229,Will be available after uploads finish,False,False,False,1021877,795040.8,-0.0034312328644266073,5,4,38394,False,813414,-0.010385473119344023,592.5451,30
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,229,Will be available after uploads finish,False,False,False,1021877,795040.8,-0.0034312328644266073,5,5,38395,False,430150,0.05332514887681659,538.0431,17
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,230,Will be available after uploads finish,False,False,False,713141,2114376.6,0.6336759081725207,5,1,38396,True,1377904,3.539377951473162,797.9364,39
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,230,Will be available after uploads finish,False,False,False,713141,2114376.6,0.6336759081725207,5,2,38397,False,3561399,-0.15904161654850227,1270.4086,69
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,230,Will be available after uploads finish,False,False,False,713141,2114376.6,0.6336759081725207,5,3,38398,False,675734,-0.020872482157050322,737.498,26
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,230,Will be available after uploads finish,False,False,False,713141,2114376.6,0.6336759081725207,5,4,38399,False,4279730,-0.17000752025603322,1153.0964,76
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,230,Will be available after uploads finish,False,False,False,713141,2114376.6,0.6336759081725207,5,5,38400,False,677116,-0.021076791648972255,635.7441,26
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,231,Will be available after uploads finish,False,False,True,2033013,1648772,1.1433459511717676,5,1,38401,True,692579,3.3296777190586178,602.1294,27
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,231,Will be available after uploads finish,False,False,True,2033013,1648772,1.1433459511717676,5,2,38402,True,2205160,2.7506112007439234,1121.2166,64
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,231,Will be available after uploads finish,False,False,True,2033013,1648772,1.1433459511717676,5,3,38403,False,1714752,-1.5865623031903016,830.635,49
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,231,Will be available after uploads finish,False,False,True,2033013,1648772,1.1433459511717676,5,4,38404,False,1664459,-1.5847762041079343,735.5761,40
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,231,Will be available after uploads finish,False,False,True,2033013,1648772,1.1433459511717676,5,5,38405,True,1966910,2.8077793433545337,1045.3045,64
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,232,Will be available after uploads finish,False,True,False,664367,328556.6,-0.5197531248645786,5,1,38406,False,290014,-2.4173150537854124,464.6294,12
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,232,Will be available after uploads finish,False,True,False,664367,328556.6,-0.5197531248645786,5,2,38407,False,269204,-2.415825858961889,456.454,10
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,232,Will be available after uploads finish,False,True,False,664367,328556.6,-0.5197531248645786,5,3,38408,True,248071,2.4564787137381443,325.1667,10
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,232,Will be available after uploads finish,False,True,False,664367,328556.6,-0.5197531248645786,5,4,38409,False,364194,-2.42187020368573,400.342,12
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,232,Will be available after uploads finish,False,True,False,664367,328556.6,-0.5197531248645786,5,5,38410,True,471300,2.199766778371994,379.9578,19
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,233,Will be available after uploads finish,False,True,True,782437,308266.8,2.1622815294956865,5,1,38411,True,82825,2.5536437351225496,290.0677,9
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,233,Will be available after uploads finish,False,True,True,782437,308266.8,2.1622815294956865,5,2,38412,True,56695,2.6,288.3393,6
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,233,Will be available after uploads finish,False,True,True,782437,308266.8,2.1622815294956865,5,3,38413,True,821872,1.5325710007922821,476.0476,24
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,233,Will be available after uploads finish,False,True,True,782437,308266.8,2.1622815294956865,5,4,38414,True,344864,1.9667882651697486,403.3712,23
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,233,Will be available after uploads finish,False,True,True,782437,308266.8,2.1622815294956865,5,5,38415,True,235078,2.158404646393852,431.4873,21
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,234,Will be available after uploads finish,True,True,True,542683,114928.8,1.7858884533508643,5,1,38316,True,249154,1.383556532353267,287.8576,16
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,234,Will be available after uploads finish,True,True,True,542683,114928.8,1.7858884533508643,5,2,38317,True,143509,1.6593932464438157,295.5702,11
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,234,Will be available after uploads finish,True,True,True,542683,114928.8,1.7858884533508643,5,3,38318,True,91122,1.8864924879572385,297.0571,7
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,234,Will be available after uploads finish,True,True,True,542683,114928.8,1.7858884533508643,5,4,38319,True,46637,2,274.7822,4
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,234,Will be available after uploads finish,True,True,True,542683,114928.8,1.7858884533508643,5,5,38320,True,44222,2,289.755,4
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,235,Will be available after uploads finish,False,True,True,1041765,285852.4,1.6485348729759284,5,1,38416,True,287146,1.6399830567229459,320.5656,15
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,235,Will be available after uploads finish,False,True,True,1041765,285852.4,1.6485348729759284,5,2,38417,True,313092,1.596729916796847,396.3426,16
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,235,Will be available after uploads finish,False,True,True,1041765,285852.4,1.6485348729759284,5,3,38418,True,207446,1.8025429229095455,315.0707,11
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,235,Will be available after uploads finish,False,True,True,1041765,285852.4,1.6485348729759284,5,4,38419,True,288511,1.6376118485932871,399.7208,15
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,235,Will be available after uploads finish,False,True,True,1041765,285852.4,1.6485348729759284,5,5,38420,True,333067,1.5658066198570173,326.9495,16
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,236,Will be available after uploads finish,False,True,True,647943,40450.2,1.9853685635688667,5,1,38421,True,29235,2,261.9269,3
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,236,Will be available after uploads finish,False,True,True,647943,40450.2,1.9853685635688667,5,2,38422,True,29157,2,281.3884,3
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,236,Will be available after uploads finish,False,True,True,647943,40450.2,1.9853685635688667,5,3,38423,True,50928,1.9691953453702098,401.8665,5
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,236,Will be available after uploads finish,False,True,True,647943,40450.2,1.9853685635688667,5,4,38424,True,42028,1.9884030261415304,277.9565,4
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,236,Will be available after uploads finish,False,True,True,647943,40450.2,1.9853685635688667,5,5,38425,True,50903,1.9692444463325927,397.1439,5
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,237,Will be available after uploads finish,False,False,True,1797234,664364.6,1.9410432234245107,5,1,38426,False,431125,-0.7412090124354821,381.029,15
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,237,Will be available after uploads finish,False,False,True,1797234,664364.6,1.9410432234245107,5,2,38427,True,1516420,3.404583657583758,675.6087,42
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,237,Will be available after uploads finish,False,False,True,1797234,664364.6,1.9410432234245107,5,3,38428,False,494971,-0.749495078659695,487.6455,17
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,237,Will be available after uploads finish,False,False,True,1797234,664364.6,1.9410432234245107,5,4,38429,True,576346,3.791543416740443,542.2397,27
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,237,Will be available after uploads finish,False,False,True,1797234,664364.6,1.9410432234245107,5,5,38430,True,302961,3.9997931338935304,408.3186,16
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,238,Will be available after uploads finish,False,True,True,1129225,672525.8,1.299278410387292,5,1,38431,True,1059923,1.02979734879189,569.5453,46
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,238,Will be available after uploads finish,False,True,True,1129225,672525.8,1.299278410387292,5,2,38432,True,565443,1.3439683729109817,461.3253,23
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,238,Will be available after uploads finish,False,True,True,1129225,672525.8,1.299278410387292,5,3,38433,True,821773,1.1570410196707652,505.0295,34
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,238,Will be available after uploads finish,False,True,True,1129225,672525.8,1.299278410387292,5,4,38434,True,296378,1.666955286948168,447.8493,15
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,238,Will be available after uploads finish,False,True,True,1129225,672525.8,1.299278410387292,5,5,38435,True,619112,1.2986300236146555,470.5484,28
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,239,Will be available after uploads finish,False,True,True,1493751,678793.4,1.6221598263229224,5,1,38436,True,157775,3.174512441740103,453.6004,9
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,239,Will be available after uploads finish,False,True,True,1493751,678793.4,1.6221598263229224,5,2,38437,True,1011839,2.364681289586328,558.2241,37
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,239,Will be available after uploads finish,False,True,True,1493751,678793.4,1.6221598263229224,5,3,38438,True,1143265,2.3036219212563753,630.8584,42
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,239,Will be available after uploads finish,False,True,True,1493751,678793.4,1.6221598263229224,5,4,38439,False,478079,-2.355494122701064,484.0857,24
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,239,Will be available after uploads finish,False,True,True,1493751,678793.4,1.6221598263229224,5,5,38440,True,603009,2.6234776017328683,475.8724,27
5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,107,240,Will be available after uploads finish,False,False,False,756373,496959.2,0.020446740340129686,5,1,38441,False,465791,0.024244679790044434,482.108,29
